"id","driver_number","driver_name","driver_abb","driver_total_seasons","driver_season_rank","driver_season_points","driver_season_gps","driver_season_wins","driver_season_podiums","driver_season_poles","driver_season_fastlaps","driver_season_leadlaps","driver_career_wins_avg","driver_career_podiums_avg","driver_career_poles","driver_career_fastlaps","driver_career_gps","driver_career_season","team_name","team_season_wins","team_season_podiums","team_season_poles","team_season_fastlaps","team_season_leadlaps","team_season_points","team_average_wins","team_average_podiums","team_total_gps","team_seasons","circuit_country","circuit_name","circuit_length","circuit_temp","circuit_rain","quali_pos","quali_time","race_pos"
712,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Brazil","Autodromo Jose Carlos Pace",4309,23.0108,0.0,4,72.263,18
713,20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Brazil","Autodromo Jose Carlos Pace",4309,23.0108,0.0,1,71.674,19
714,3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Brazil","Autodromo Jose Carlos Pace",4309,23.0108,0.0,14,72.14,20
715,1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"UAE","Yas Marina Circuit",5281,28.5755,0.0,1,83.824,1
716,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"UAE","Yas Marina Circuit",5281,28.5755,0.0,3,84.092,2
717,11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"UAE","Yas Marina Circuit",5281,28.5755,0.0,2,84.052,3
718,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"UAE","Yas Marina Circuit",5281,28.5755,0.0,4,84.242,4
719,63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"UAE","Yas Marina Circuit",5281,28.5755,0.0,6,84.511,5
720,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"UAE","Yas Marina Circuit",5281,28.5755,0.0,7,84.769,6
721,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"UAE","Yas Marina Circuit",5281,28.5755,0.0,8,84.83,7
722,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"UAE","Yas Marina Circuit",5281,28.5755,0.0,14,85.359,8
723,3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"UAE","Yas Marina Circuit",5281,28.5755,0.0,10,85.045,9
724,5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"UAE","Yas Marina Circuit",5281,28.5755,0.0,9,84.961,10
725,22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"UAE","Yas Marina Circuit",5281,28.5755,0.0,12,85.219,11
726,24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"UAE","Yas Marina Circuit",5281,28.5755,0.0,15,85.408,12
727,23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"UAE","Yas Marina Circuit",5281,28.5755,0.0,19,86.028,13
728,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"UAE","Yas Marina Circuit",5281,28.5755,0.0,17,85.859,14
729,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"UAE","Yas Marina Circuit",5281,28.5755,0.0,18,85.892,15
730,47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"UAE","Yas Marina Circuit",5281,28.5755,0.0,13,85.225,16
731,20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"UAE","Yas Marina Circuit",5281,28.5755,0.0,16,85.834,17
732,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"UAE","Yas Marina Circuit",5281,28.5755,0.0,5,84.508,18
733,6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"UAE","Yas Marina Circuit",5281,28.5755,0.0,20,86.054,19
734,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"UAE","Yas Marina Circuit",5281,28.5755,0.0,11,85.096,20
735,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,2,89.385,1
736,33,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,1,88.997,2
737,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,3,89.586,3
738,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,7,89.974,4
739,11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,11,90.659,5
740,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,4,89.678,6
741,3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,6,89.927,7
742,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,8,90.215,8
743,22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,13,91.203,9
744,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,10,90.601,10
745,7,"K RAIKKONEN","RAI",19,0,0,0,0,0,0,0,0,0.06,0.3,18,46,349,19,"Alfa Romeo Racing",0,0,0,0,0,0,0.0,0.0,0,0,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,14,91.238,11
746,99,"A GIOVINAZZI","GIO",4,0,0,0,0,0,0,0,0,0.0,0.0,0,0,62,4,"Alfa Romeo Racing",0,0,0,0,0,0,0.0,0.0,0,0,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,12,90.708,12
747,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,16,91.724,13
748,63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,15,93.43,14
749,5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,18,92.056,15
750,47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,19,92.449,16
751,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,5,89.809,17
752,6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,17,91.936,18
753,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,9,90.249,19
754,9,"N MAZEPIN","MAZ",1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,21,1,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Bahrain","Bahrain International Circuit",5412,20.5383,0.0,20,93.273,20
755,33,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,3,74.498,1
756,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,1,74.411,2
757,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,7,74.875,3
758,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,4,74.74,4
759,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,11,75.199,5
760,3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,6,74.826,6
761,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,5,74.79,7
762,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,10,75.138,8
763,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,9,75.21,9
764,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,15,75.593,10
765,11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,2,74.446,11
766,7,"K RAIKKONEN","RAI",19,0,0,0,0,0,0,0,0,0.06,0.3,18,46,349,19,"Alfa Romeo Racing",0,0,0,0,0,0,0.0,0.0,0,0,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,16,75.974,13
767,99,"A GIOVINAZZI","GIO",4,0,0,0,0,0,0,0,0,0.0,0.0,0,0,62,4,"Alfa Romeo Racing",0,0,0,0,0,0,0.0,0.0,0,0,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,17,76.122,14
768,5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,13,75.394,15
769,47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,18,76.279,16
770,9,"N MAZEPIN","MAZ",1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,21,1,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,19,76.797,17
771,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,8,74.898,18
772,63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,12,75.261,19
773,6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Italy","Autodromo Enzo e Dino Ferrari",4909,10.6211,0.409938,14,75.593,20
774,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,2,78.355,1
775,33,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,3,78.746,2
776,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,1,78.348,3
777,11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,4,78.89,4
778,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,7,79.116,5
779,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,8,79.306,6
780,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,6,79.042,7
781,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,13,79.456,8
782,3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,16,79.839,9
783,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,9,79.475,10
784,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,5,79.039,11
785,99,"A GIOVINAZZI","GIO",4,0,0,0,0,0,0,0,0,0.0,0.0,0,0,62,4,"Alfa Romeo Racing",0,0,0,0,0,0,0.0,0.0,0,0,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,12,79.216,12
786,5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,10,79.659,13
787,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,17,79.913,14
788,22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,14,79.463,15
789,63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,11,79.109,16
790,47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,19,80.452,17
791,6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,18,80.285,18
792,9,"N MAZEPIN","MAZ",1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,21,1,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,20,80.912,19
793,7,"K RAIKKONEN","RAI",19,0,0,0,0,0,0,0,0,0.06,0.3,18,46,349,19,"Alfa Romeo Racing",0,0,0,0,0,0,0.0,0.0,0,0,"Portugal","Autodromo Internacional do Algrave",4653,19.3925,0.0,15,79.812,20
794,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,1,76.741,1
795,33,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,2,76.777,2
796,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,3,76.873,3
797,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,4,77.51,4
798,11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,8,77.701,5
799,3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,7,77.622,6
800,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,6,77.62,7
801,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,9,78.01,8
802,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,5,77.58,9
803,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,12,77.982,10
804,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,11,77.974,11
805,7,"K RAIKKONEN","RAI",19,0,0,0,0,0,0,0,0,0.06,0.3,18,46,349,19,"Alfa Romeo Racing",0,0,0,0,0,0,0.0,0.0,0,0,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,17,78.917,12
806,5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,13,78.079,13
807,63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,15,79.154,14
808,99,"A GIOVINAZZI","GIO",4,0,0,0,0,0,0,0,0,0.0,0.0,0,0,62,4,"Alfa Romeo Racing",0,0,0,0,0,0,0.0,0.0,0,0,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,14,78.356,15
809,6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,19,79.219,16
810,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,10,78.147,17
811,47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,18,79.117,18
812,9,"N MAZEPIN","MAZ",1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,21,1,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,20,79.807,19
813,22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Spain","Circuit de Barcelona-Catalunya",4657,22.2031,0.0,16,78.556,20
814,33,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Monaco","Circuit de Monaco",3337,20.7607,0.0,2,70.576,1
815,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Monaco","Circuit de Monaco",3337,20.7607,0.0,4,70.611,2
816,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Monaco","Circuit de Monaco",3337,20.7607,0.0,5,70.62,3
817,11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Monaco","Circuit de Monaco",3337,20.7607,0.0,9,71.573,4
818,5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Monaco","Circuit de Monaco",3337,20.7607,0.0,8,71.419,5
819,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Monaco","Circuit de Monaco",3337,20.7607,0.0,6,70.9,6
820,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Monaco","Circuit de Monaco",3337,20.7607,0.0,7,71.095,7
821,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Monaco","Circuit de Monaco",3337,20.7607,0.0,13,71.6,8
822,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Monaco","Circuit de Monaco",3337,20.7607,0.0,11,71.486,9
